mathMarks,scienceMarks,englishMarks,socialScienceMarks,itMarks,learningStyle,careerInclination,stream
74,61,75,40,91,Theoretical,Technology,CS
54,73,71,49,43,Research,Skilled,Bio
77,61,62,33,88,Theoretical,Creative,CS
65,59,62,70,71,Theoretical,Skilled,Commerce
72,64,73,73,65,Theoretical,Technology,Commerce
89,62,74,32,94,Theoretical,Creative,CS
77,96,59,44,54,Research,Medical,Bio
76,46,90,67,62,Theoretical,Technology,Commerce
60,85,79,43,67,Research,Medical,Bio
53,88,79,45,79,Research,Technology,BioIP
71,88,77,42,43,Research,Skilled,Bio
50,66,90,98,52,Creative,Arts,Humanities
66,91,50,55,59,Research,Medical,BioIP
97,65,80,43,85,Research,Creative,CS
67,96,84,46,59,Research,Technology,BioIP
87,91,45,39,73,Practical,Creative,CS
70,81,72,61,79,Research,Technology,BioIP
78,85,79,53,79,Theoretical,Technology,CS
79,73,80,59,73,Research,Technology,BioIP
87,86,53,46,72,Practical,Technology,BioIP
65,57,95,86,48,Theoretical,Arts,Humanities
71,79,68,40,77,Practical,Technology,CS
99,69,68,42,91,Research,Creative,CS
73,95,77,59,96,Practical,Skilled,CS
54,89,76,51,65,Theoretical,Skilled,Bio
68,83,54,40,36,Research,Skilled,Bio
79,79,68,50,63,Practical,Technology,BioIP
54,96,56,51,80,Research,Medical,BioIP
67,52,64,63,45,Practical,Skilled,Commerce
86,93,42,68,87,Theoretical,Creative,CS
73,75,68,48,52,Theoretical,Medical,Bio
91,80,57,62,75,Theoretical,Technology,CS
85,94,80,36,95,Research,Technology,CS
67,76,71,42,70,Practical,Technology,BioIP
86,69,70,75,44,Theoretical,Technology,Commerce
68,63,90,80,58,Theoretical,Civics,Humanities
95,95,47,51,80,Research,Creative,CS
89,70,65,65,67,Theoretical,Technology,Commerce
79,84,51,59,87,Research,Technology,CS
79,40,87,68,66,Theoretical,Technology,Commerce
87,93,54,65,80,Research,Skilled,CS
74,77,64,66,48,Theoretical,Medical,Bio
74,67,53,77,42,Practical,Technology,Commerce
73,43,89,57,40,Practical,Finance,Commerce
94,66,57,44,75,Practical,Technology,CS
91,74,66,63,88,Practical,Creative,CS
54,44,91,80,31,Creative,Civics,Humanities
65,67,66,79,51,Practical,Technology,Commerce
94,74,56,39,75,Research,Technology,CS
66,59,89,54,46,Theoretical,Skilled,Commerce
68,78,76,41,65,Research,Skilled,Bio
64,63,59,63,74,Practical,Technology,Commerce
67,51,72,77,56,Creative,Civics,Humanities
95,84,48,38,80,Research,Skilled,CS
64,93,71,42,71,Research,Medical,BioIP
73,46,86,50,42,Practical,Finance,Commerce
55,32,60,75,57,Creative,Civics,Humanities
61,61,80,80,59,Theoretical,Civics,Humanities
73,50,71,55,79,Practical,Technology,Commerce
77,84,67,40,58,Practical,Technology,BioIP
76,64,62,40,81,Theoretical,Technology,CS
85,40,67,54,52,Theoretical,Skilled,Commerce
70,36,77,81,56,Creative,Civics,Humanities
67,89,54,59,52,Research,Medical,Bio
74,69,84,79,64,Theoretical,Skilled,Commerce
43,61,95,72,46,Theoretical,Civics,Humanities
31,45,76,81,36,Creative,Arts,Humanities
55,97,75,57,66,Theoretical,Medical,Bio
74,87,68,40,61,Research,Skilled,Bio
76,87,53,57,73,Theoretical,Technology,CS
88,99,68,41,62,Practical,Technology,BioIP
78,77,66,40,87,Research,Technology,CS
96,94,52,42,99,Practical,Technology,CS
62,43,90,78,54,Creative,Civics,Humanities
54,95,80,68,75,Research,Medical,BioIP
90,84,57,38,84,Practical,Skilled,CS
85,78,48,55,95,Theoretical,Creative,CS
74,98,44,41,85,Theoretical,Creative,CS
86,58,63,77,79,Theoretical,Technology,Commerce
81,77,73,60,54,Practical,Technology,BioIP
82,53,89,78,58,Theoretical,Technology,Commerce
79,94,80,65,84,Practical,Creative,CS
80,72,58,42,80,Theoretical,Technology,CS
39,33,97,82,49,Creative,Civics,Humanities
72,95,56,45,80,Theoretical,Skilled,CS
38,32,99,83,50,Theoretical,Arts,Humanities
70,71,40,68,83,Practical,Technology,CS
71,56,59,77,52,Practical,Finance,Commerce
77,88,66,58,47,Theoretical,Skilled,Bio
58,76,62,52,43,Research,Medical,Bio
60,98,66,56,42,Research,Skilled,Bio
72,64,74,44,82,Theoretical,Skilled,CS
66,51,69,88,32,Theoretical,Civics,Humanities
80,89,68,68,42,Theoretical,Medical,Bio
67,86,56,50,79,Research,Medical,BioIP
70,67,60,63,61,Practical,Finance,Commerce
62,93,72,48,57,Theoretical,Skilled,Bio
74,87,77,47,55,Theoretical,Skilled,Bio
60,52,62,82,55,Creative,Arts,Humanities
70,85,52,40,52,Research,Medical,Bio
56,100,85,63,61,Practical,Medical,BioIP
77,73,69,54,87,Research,Medical,BioIP
63,98,56,50,69,Theoretical,Medical,Bio
81,64,52,50,76,Theoretical,Finance,Commerce
56,75,70,52,40,Research,Medical,Bio
61,45,86,60,76,Theoretical,Skilled,Commerce
67,84,54,50,37,Research,Skilled,Bio
75,60,43,56,81,Research,Technology,CS
47,40,77,75,50,Creative,Civics,Humanities
69,85,79,59,62,Practical,Medical,BioIP
94,69,67,40,94,Theoretical,Creative,CS
50,45,79,89,41,Creative,Civics,Humanities
66,93,54,47,51,Practical,Medical,BioIP
65,90,65,45,51,Research,Medical,BioIP
69,72,89,58,59,Practical,Technology,BioIP
58,70,87,72,43,Creative,Arts,Humanities
53,86,62,61,35,Theoretical,Skilled,Bio
64,66,67,57,62,Practical,Skilled,Commerce
64,78,65,68,41,Research,Medical,Bio
31,68,98,79,39,Creative,Civics,Humanities
68,34,74,95,31,Theoretical,Civics,Humanities
98,77,48,53,73,Research,Creative,CS
79,74,60,45,74,Practical,Medical,BioIP
70,70,93,82,59,Theoretical,Arts,Humanities
76,87,69,62,44,Theoretical,Medical,Bio
87,52,68,69,43,Theoretical,Technology,Commerce
55,86,61,55,71,Research,Medical,BioIP
67,63,81,77,57,Theoretical,Technology,Commerce
63,63,55,52,63,Practical,Technology,Commerce
72,76,51,64,43,Theoretical,Medical,Bio
70,40,72,70,59,Practical,Finance,Commerce
63,46,97,94,55,Theoretical,Arts,Humanities
95,93,64,43,78,Theoretical,Skilled,CS
67,99,54,63,56,Research,Medical,Bio
89,56,79,58,52,Practical,Skilled,Commerce
52,63,69,72,56,Creative,Civics,Humanities
80,93,71,47,38,Theoretical,Medical,Bio
35,53,91,87,57,Theoretical,Arts,Humanities
63,55,76,88,51,Theoretical,Civics,Humanities
52,55,91,85,45,Theoretical,Arts,Humanities
76,51,77,67,67,Practical,Skilled,Commerce
89,99,73,66,60,Research,Technology,BioIP
41,43,84,90,46,Theoretical,Civics,Humanities
35,51,86,71,52,Creative,Civics,Humanities
55,100,87,46,85,Practical,Medical,BioIP
76,88,43,59,73,Practical,Skilled,CS
60,68,70,75,75,Practical,Finance,Commerce
39,50,75,76,30,Creative,Civics,Humanities
63,70,57,53,88,Practical,Medical,BioIP
62,84,64,50,30,Theoretical,Medical,Bio
93,96,46,63,82,Research,Technology,CS
72,80,71,41,62,Research,Skilled,Bio
53,89,72,58,44,Research,Medical,Bio
71,69,83,58,44,Practical,Technology,Commerce
98,88,61,54,100,Theoretical,Technology,CS
53,79,51,68,67,Research,Medical,Bio
63,30,84,93,37,Creative,Arts,Humanities
75,47,72,63,54,Practical,Skilled,Commerce
84,48,70,59,61,Theoretical,Technology,Commerce
75,85,57,41,80,Research,Technology,BioIP
61,62,81,61,51,Theoretical,Finance,Commerce
83,55,86,65,55,Practical,Technology,Commerce
74,81,80,69,34,Theoretical,Skilled,Bio
68,31,98,70,41,Theoretical,Civics,Humanities
89,60,54,78,55,Theoretical,Finance,Commerce
61,71,53,66,79,Research,Technology,BioIP
86,88,65,67,100,Practical,Skilled,CS
64,41,73,73,66,Theoretical,Finance,Commerce
52,74,62,51,37,Theoretical,Skilled,Bio
61,64,86,53,54,Practical,Finance,Commerce
69,58,73,77,56,Theoretical,Skilled,Commerce
82,74,59,60,95,Practical,Creative,CS
54,42,91,100,35,Creative,Civics,Humanities
83,83,51,68,56,Research,Technology,BioIP
67,89,57,59,66,Practical,Medical,BioIP
70,70,55,49,38,Theoretical,Skilled,Bio
64,89,72,55,55,Research,Skilled,Bio
74,59,64,52,59,Practical,Finance,Commerce
73,42,61,68,47,Practical,Technology,Commerce
51,78,58,41,56,Theoretical,Medical,Bio
68,89,60,61,32,Research,Skilled,Bio
79,40,87,75,45,Theoretical,Finance,Commerce
87,86,72,49,81,Research,Skilled,CS
39,32,97,83,44,Creative,Civics,Humanities
90,85,75,31,78,Research,Creative,CS
68,69,76,74,64,Theoretical,Finance,Commerce
80,90,53,62,70,Research,Medical,Bio
84,75,56,47,62,Research,Medical,BioIP
70,73,54,45,42,Research,Skilled,Bio
58,77,75,49,50,Research,Medical,BioIP
59,85,66,41,63,Research,Medical,Bio
63,70,71,64,79,Theoretical,Finance,Commerce
72,61,70,53,58,Theoretical,Skilled,Commerce
72,85,47,67,80,Theoretical,Creative,CS
86,73,54,62,65,Research,Technology,BioIP
59,91,51,47,43,Research,Skilled,Bio
66,86,74,57,63,Theoretical,Medical,Bio
52,89,80,69,55,Research,Medical,BioIP
75,48,59,67,62,Practical,Technology,Commerce
60,41,64,78,36,Creative,Civics,Humanities
52,72,62,62,89,Practical,Technology,BioIP
57,81,56,62,42,Research,Medical,Bio
47,45,83,72,32,Theoretical,Arts,Humanities
44,56,96,70,46,Theoretical,Civics,Humanities
64,90,70,68,77,Practical,Technology,BioIP
67,49,77,75,65,Theoretical,Finance,Commerce
76,97,54,44,43,Research,Skilled,Bio
68,44,60,77,42,Practical,Technology,Commerce
68,73,75,66,61,Theoretical,Medical,Bio
80,58,64,64,80,Theoretical,Skilled,Commerce
56,92,83,49,87,Research,Technology,BioIP
85,88,51,56,80,Practical,Medical,BioIP
39,40,73,81,31,Theoretical,Arts,Humanities
82,87,80,53,73,Research,Medical,BioIP
94,81,55,61,92,Practical,Technology,CS
80,71,40,56,92,Theoretical,Skilled,CS
51,85,59,59,59,Theoretical,Medical,Bio
94,90,60,52,92,Research,Skilled,CS
85,96,69,48,96,Research,Creative,CS
70,100,53,44,72,Practical,Technology,CS
95,93,53,50,74,Research,Creative,CS
61,54,63,74,34,Creative,Civics,Humanities
34,36,90,81,46,Theoretical,Arts,Humanities
30,58,98,84,46,Theoretical,Arts,Humanities
65,93,52,43,47,Research,Skilled,Bio
70,90,50,62,64,Research,Medical,Bio
72,94,66,54,42,Theoretical,Skilled,Bio
84,40,89,57,70,Practical,Skilled,Commerce
59,45,90,73,30,Theoretical,Arts,Humanities
66,77,56,59,62,Research,Skilled,Bio
100,97,74,50,77,Theoretical,Creative,CS
61,78,58,66,63,Theoretical,Medical,Bio
74,75,58,61,35,Research,Medical,Bio
72,78,76,57,83,Practical,Technology,BioIP
78,98,67,60,55,Research,Medical,Bio
77,76,80,70,63,Research,Skilled,Bio
54,70,68,51,34,Research,Skilled,Bio
57,76,62,54,69,Research,Medical,Bio
95,67,43,39,75,Research,Creative,CS
59,88,71,68,45,Theoretical,Medical,Bio
68,47,94,99,57,Theoretical,Arts,Humanities
86,84,70,65,90,Practical,Medical,BioIP
66,96,75,46,53,Research,Medical,Bio
90,81,60,33,75,Research,Technology,CS
32,32,84,97,45,Theoretical,Arts,Humanities
97,96,72,58,78,Research,Technology,CS
87,77,51,49,82,Research,Technology,BioIP
60,41,90,73,47,Practical,Finance,Commerce
70,83,84,69,65,Research,Technology,BioIP
89,74,68,68,69,Practical,Medical,BioIP
88,84,63,63,85,Theoretical,Creative,CS
70,92,50,52,42,Research,Medical,Bio
91,65,77,51,91,Practical,Skilled,CS
75,75,58,64,75,Practical,Medical,BioIP
86,96,69,43,57,Practical,Medical,BioIP
52,51,92,76,31,Creative,Civics,Humanities
99,99,53,44,79,Theoretical,Creative,CS
75,77,57,65,45,Research,Skilled,Bio
60,100,90,52,76,Practical,Medical,BioIP
51,98,68,69,53,Theoretical,Medical,Bio
95,65,77,37,72,Practical,Technology,CS
60,91,78,43,37,Research,Medical,Bio
50,70,97,83,52,Creative,Arts,Humanities
86,90,45,66,99,Practical,Creative,CS
65,98,69,40,45,Theoretical,Skilled,Bio
86,46,64,71,61,Theoretical,Skilled,Commerce
65,54,78,72,55,Theoretical,Arts,Humanities
33,63,78,82,50,Theoretical,Arts,Humanities
91,88,59,59,73,Practical,Creative,CS
35,54,100,86,57,Creative,Arts,Humanities
74,72,78,61,50,Research,Medical,Bio
64,90,86,52,56,Practical,Technology,BioIP
60,75,90,70,74,Research,Technology,BioIP
77,92,80,64,39,Research,Medical,Bio
51,68,90,84,58,Theoretical,Arts,Humanities
81,54,83,62,54,Theoretical,Finance,Commerce
51,46,81,92,60,Theoretical,Arts,Humanities
56,30,98,76,43,Creative,Civics,Humanities
68,86,61,60,82,Practical,Technology,BioIP
63,53,62,78,48,Theoretical,Technology,Commerce
69,48,73,60,68,Practical,Skilled,Commerce
65,76,60,62,44,Theoretical,Skilled,Bio
65,76,62,70,31,Theoretical,Medical,Bio
93,75,74,33,92,Research,Creative,CS
73,98,50,61,83,Practical,Creative,CS
80,91,74,33,77,Research,Technology,CS
77,55,78,58,61,Practical,Finance,Commerce
87,89,79,63,83,Research,Medical,BioIP
70,69,60,45,80,Research,Technology,CS
75,87,51,54,67,Practical,Medical,BioIP
31,51,93,77,32,Theoretical,Arts,Humanities
91,97,41,47,91,Practical,Skilled,CS
76,88,51,43,93,Practical,Creative,CS
71,81,70,57,58,Practical,Medical,BioIP
66,51,82,74,74,Practical,Technology,Commerce
61,31,83,71,46,Creative,Civics,Humanities
57,97,58,44,79,Practical,Medical,BioIP
77,70,88,59,70,Theoretical,Finance,Commerce
100,97,57,41,74,Research,Skilled,CS
30,30,93,71,50,Theoretical,Civics,Humanities
65,71,50,68,61,Research,Medical,Bio
50,78,67,53,35,Research,Skilled,Bio
75,70,85,66,62,Practical,Finance,Commerce
47,54,81,87,38,Creative,Civics,Humanities
85,85,87,64,76,Practical,Technology,BioIP
69,57,53,61,42,Theoretical,Finance,Commerce
84,68,71,52,68,Theoretical,Technology,Commerce
59,63,73,99,37,Creative,Civics,Humanities
90,83,59,38,92,Practical,Skilled,CS
31,36,78,71,47,Theoretical,Civics,Humanities
79,98,74,53,51,Research,Medical,BioIP
99,87,80,46,83,Theoretical,Creative,CS
77,67,61,65,61,Theoretical,Skilled,Commerce
92,84,74,52,98,Research,Technology,CS
92,82,43,33,97,Practical,Skilled,CS
72,82,79,61,85,Research,Technology,BioIP
67,82,75,55,54,Research,Medical,Bio
31,37,92,82,50,Creative,Arts,Humanities
83,54,70,60,70,Theoretical,Finance,Commerce
56,69,65,85,37,Creative,Arts,Humanities
81,56,51,80,64,Theoretical,Skilled,Commerce
64,40,72,55,40,Practical,Finance,Commerce
73,87,60,48,89,Research,Skilled,CS
92,82,70,49,84,Theoretical,Skilled,CS
88,43,54,74,43,Practical,Finance,Commerce
75,98,56,52,51,Practical,Technology,BioIP
51,44,84,75,33,Creative,Civics,Humanities
43,68,70,91,40,Creative,Arts,Humanities
67,85,71,50,73,Practical,Medical,BioIP
74,69,82,51,49,Practical,Technology,Commerce
82,96,50,34,92,Theoretical,Skilled,CS
75,91,63,46,61,Theoretical,Skilled,Bio
51,31,93,77,50,Theoretical,Arts,Humanities
54,46,83,73,45,Theoretical,Civics,Humanities
86,45,69,64,58,Practical,Finance,Commerce
86,90,50,46,80,Practical,Technology,BioIP
59,39,80,76,50,Theoretical,Arts,Humanities
78,95,51,39,79,Practical,Skilled,CS
64,90,59,40,50,Theoretical,Medical,Bio
55,37,76,86,59,Theoretical,Civics,Humanities
77,43,71,50,55,Theoretical,Finance,Commerce
90,97,81,67,71,Research,Technology,BioIP
97,89,52,38,89,Practical,Skilled,CS
74,96,79,49,58,Research,Medical,Bio
72,99,55,56,85,Research,Medical,BioIP
80,44,74,59,66,Theoretical,Skilled,Commerce
64,41,84,91,31,Theoretical,Arts,Humanities
68,56,64,56,80,Theoretical,Technology,Commerce
84,73,86,42,53,Research,Medical,BioIP
89,91,56,62,96,Practical,Skilled,CS
64,79,89,58,87,Research,Medical,BioIP
96,92,48,47,100,Research,Creative,CS
85,97,50,54,97,Practical,Creative,CS
73,80,53,65,67,Theoretical,Skilled,Bio
42,66,79,83,37,Theoretical,Civics,Humanities
87,83,79,42,89,Theoretical,Skilled,CS
50,51,79,77,40,Theoretical,Civics,Humanities
95,67,61,48,90,Theoretical,Skilled,CS
97,78,43,65,84,Practical,Creative,CS
89,58,89,50,56,Theoretical,Finance,Commerce
62,56,65,89,51,Theoretical,Arts,Humanities
53,43,94,100,40,Creative,Civics,Humanities
82,57,80,55,54,Practical,Technology,Commerce
53,91,71,43,61,Theoretical,Skilled,Bio
52,71,67,68,38,Research,Skilled,Bio
73,100,58,50,66,Research,Skilled,Bio
40,46,70,92,39,Creative,Civics,Humanities
64,62,59,55,73,Theoretical,Skilled,Commerce
69,75,71,57,35,Theoretical,Skilled,Bio
76,96,77,66,53,Practical,Medical,BioIP
90,97,60,35,86,Theoretical,Technology,CS
73,87,58,47,54,Research,Medical,Bio
65,70,76,40,71,Research,Medical,BioIP
83,90,69,53,95,Theoretical,Skilled,CS
39,38,99,93,42,Creative,Civics,Humanities
82,67,73,50,63,Practical,Skilled,Commerce
75,96,73,42,32,Research,Skilled,Bio
62,37,70,94,32,Theoretical,Civics,Humanities
59,70,67,52,72,Research,Medical,BioIP
82,44,84,51,70,Theoretical,Technology,Commerce
65,70,75,49,37,Theoretical,Medical,Bio
77,90,67,64,90,Research,Creative,CS
79,83,74,61,85,Research,Creative,CS
34,59,61,78,46,Creative,Civics,Humanities
85,82,71,66,94,Research,Skilled,CS
78,95,77,65,80,Practical,Medical,BioIP
71,71,55,45,41,Research,Skilled,Bio
75,89,48,65,75,Theoretical,Creative,CS
52,84,66,57,51,Practical,Medical,BioIP
97,89,79,57,82,Research,Skilled,CS
64,88,76,63,75,Research,Technology,BioIP
32,60,69,80,37,Creative,Civics,Humanities
50,72,80,58,66,Research,Skilled,Bio
73,79,83,59,51,Research,Medical,BioIP
74,82,68,30,91,Practical,Creative,CS
61,58,88,91,44,Creative,Civics,Humanities
66,80,64,66,48,Research,Skilled,Bio
65,31,82,96,58,Creative,Arts,Humanities
78,69,45,70,72,Theoretical,Creative,CS
68,98,58,47,75,Practical,Medical,BioIP
65,48,66,69,52,Theoretical,Technology,Commerce
70,76,75,45,60,Practical,Medical,BioIP
75,91,59,58,39,Research,Medical,Bio
75,89,88,42,58,Practical,Technology,BioIP
88,47,75,73,43,Practical,Technology,Commerce
88,69,51,58,54,Theoretical,Technology,Commerce
79,56,50,50,68,Theoretical,Technology,Commerce
60,41,76,81,41,Theoretical,Arts,Humanities
65,77,79,52,63,Practical,Technology,BioIP
87,67,68,58,64,Practical,Finance,Commerce
75,53,65,54,76,Practical,Finance,Commerce
84,76,70,60,79,Research,Technology,BioIP
82,66,58,71,79,Practical,Technology,Commerce
80,79,42,46,72,Research,Creative,CS
49,35,78,100,36,Creative,Arts,Humanities
81,77,60,64,86,Research,Creative,CS
57,84,75,59,50,Practical,Technology,BioIP
62,84,78,60,54,Research,Medical,BioIP
58,94,65,49,77,Research,Medical,BioIP
38,56,75,70,47,Theoretical,Arts,Humanities
53,78,62,59,35,Theoretical,Skilled,Bio
60,42,90,71,54,Practical,Finance,Commerce
89,65,51,64,89,Practical,Creative,CS
74,83,58,68,82,Practical,Technology,BioIP
65,84,80,52,60,Practical,Medical,BioIP
78,70,78,47,85,Practical,Skilled,CS
95,65,42,34,91,Research,Technology,CS
44,30,61,72,38,Theoretical,Arts,Humanities
71,95,89,67,89,Research,Medical,BioIP
62,42,80,63,76,Theoretical,Skilled,Commerce
75,47,83,73,68,Theoretical,Finance,Commerce
90,76,75,70,68,Research,Medical,BioIP
67,57,50,66,69,Theoretical,Technology,Commerce
90,94,43,47,80,Research,Technology,CS
66,53,65,73,53,Theoretical,Arts,Humanities
70,99,67,66,85,Research,Medical,BioIP
68,70,62,65,39,Theoretical,Skilled,Bio
84,99,53,41,54,Research,Medical,BioIP
67,86,54,60,58,Research,Medical,Bio
65,64,67,77,45,Practical,Finance,Commerce
57,63,71,72,58,Creative,Civics,Humanities
72,79,51,35,89,Theoretical,Technology,CS
52,83,77,48,60,Research,Skilled,Bio
64,69,69,94,58,Creative,Civics,Humanities
78,49,80,54,61,Practical,Finance,Commerce
90,68,69,69,50,Practical,Technology,Commerce
78,80,53,54,34,Theoretical,Skilled,Bio
54,91,81,69,68,Research,Technology,BioIP
60,48,77,73,50,Theoretical,Technology,Commerce
62,68,60,54,47,Practical,Skilled,Commerce
66,84,60,45,58,Research,Skilled,Bio
64,40,100,95,35,Theoretical,Arts,Humanities
51,49,94,77,54,Creative,Arts,Humanities
87,52,75,66,52,Practical,Skilled,Commerce
70,51,81,74,77,Theoretical,Technology,Commerce
87,84,58,45,57,Research,Medical,BioIP
84,49,58,50,65,Practical,Technology,Commerce
94,99,79,60,77,Theoretical,Creative,CS
50,82,81,62,51,Research,Medical,BioIP
74,92,62,43,39,Research,Skilled,Bio
46,54,61,93,48,Creative,Civics,Humanities
78,75,69,47,68,Research,Medical,BioIP
45,63,61,85,40,Creative,Civics,Humanities
66,42,54,53,60,Theoretical,Skilled,Commerce
70,87,79,51,94,Theoretical,Creative,CS
47,49,81,99,44,Theoretical,Civics,Humanities
91,66,53,36,77,Theoretical,Creative,CS
74,49,70,74,65,Theoretical,Skilled,Commerce
71,85,45,53,92,Practical,Creative,CS
84,84,74,38,97,Research,Technology,CS
51,91,50,50,58,Practical,Medical,BioIP
89,78,60,43,73,Research,Medical,BioIP
72,41,54,51,74,Theoretical,Skilled,Commerce
89,82,74,41,81,Practical,Medical,BioIP
61,57,52,76,71,Theoretical,Finance,Commerce
59,78,66,46,41,Theoretical,Medical,Bio
48,39,75,70,52,Theoretical,Civics,Humanities
77,40,76,78,60,Practical,Skilled,Commerce
77,88,78,62,73,Practical,Medical,BioIP
60,85,79,70,59,Theoretical,Skilled,Bio
64,50,79,68,50,Theoretical,Skilled,Commerce
89,76,70,49,65,Practical,Medical,BioIP
37,47,73,71,45,Theoretical,Arts,Humanities
92,63,72,59,82,Theoretical,Skilled,CS
64,69,52,73,56,Practical,Technology,Commerce
84,78,72,60,69,Research,Technology,BioIP
71,95,54,41,98,Practical,Technology,CS
64,40,70,87,41,Theoretical,Civics,Humanities
70,91,46,55,88,Practical,Creative,CS
89,93,72,45,63,Practical,Technology,BioIP
52,55,89,95,60,Creative,Civics,Humanities
89,65,75,55,80,Theoretical,Finance,Commerce
71,90,79,43,37,Theoretical,Medical,Bio
90,68,51,61,85,Practical,Skilled,CS
60,70,55,64,40,Practical,Technology,Commerce
63,47,89,99,35,Creative,Arts,Humanities
52,43,60,100,37,Creative,Arts,Humanities
80,70,67,56,86,Practical,Technology,BioIP
34,41,89,77,56,Theoretical,Civics,Humanities
72,45,66,56,66,Practical,Finance,Commerce
76,87,56,58,67,Research,Technology,BioIP
98,94,47,39,93,Research,Skilled,CS
91,74,40,48,78,Practical,Technology,CS
70,70,58,57,99,Research,Creative,CS
71,82,66,30,92,Theoretical,Skilled,CS
76,97,71,45,98,Theoretical,Creative,CS
60,38,61,77,43,Theoretical,Civics,Humanities
87,72,55,46,64,Practical,Medical,BioIP
50,100,58,67,34,Theoretical,Medical,Bio
82,43,58,66,74,Practical,Finance,Commerce
83,79,61,51,59,Research,Medical,BioIP
92,77,75,50,94,Theoretical,Skilled,CS
